Address,Postal Code,County,Price,NotMP,VATEx
"St Johns Hall Salle Darmes, St Johns Rd, Sandymount Dublin 4",Dublin 4,Dublin,2520000,No,No
"Woodlands, Windgate Road, Howth",,Dublin,1930000,No,No
"1 Laurel Court, Castleknock, Dublin 15",Dublin 15,Dublin,405000,No,No
"1 Mc Kelvey Road, Finglas East, Dublin 11",Dublin 11,Dublin,277500,No,No
"1 Oakleigh Court, Dublin Rd, Malahide",,Dublin,765000,No,No
"1 Windsor Ave, Fairview, Dublin 3",Dublin 3,Dublin,425000,No,No
"10 Faber Grove, Dun Laoghaire, Dublin",,Dublin,438000,No,No
"10 Hunters Place, Hunterswood, Ballycullen Dublin 24",Dublin 24,Dublin,330000,No,No
"11 Anglesea Ave, Blackrock, Co Dublin",,Dublin,730000,No,No
"11 Jugback Terrace, Applewood Village, Swords",,Dublin,255000,No,No
"13 Grove Park Drive, Glasnevin North, Dublin 11",Dublin 11,Dublin,210000,No,No
"13 Shackleton Square, Shackleton Park, Lucan",,Dublin,303885,No,Yes
"14 Castlegrange Row, Castaheaney, Dublin 15",Dublin 15,Dublin,307000,No,No
"14 The Tern, Barnageeragh Cove, Skerries",,Dublin,297356,No,Yes
"147 Alpine Heights, Clondalkin, Dublin 22",Dublin 22,Dublin,255000,No,No
"147 Landen Rd, Ballyfermot, Dublin 10",Dublin 10,Dublin,240000,No,No
"15 Belarmine Hall, Stepaside, Dublin",Dublin 18,Dublin,320000,No,No
"15 Carrigmore Park, Oldbawn, Dublin 24",Dublin 24,Dublin,260000,No,No
"15 Wyckham Point, Wyckham Way, Dundrum Dublin 16",Dublin 16,Dublin,372000,No,No
"155 Oxmanstown Rd, Dublin 7, Dublin",Dublin 7,Dublin,330000,No,No
"16 Brooklands, Nutley Lane, Donnybrook Dublin 4",Dublin 4,Dublin,415000,No,No
"17 Hollywoodrath Drive, Hollystown",Dublin 15,Dublin,378855,No,Yes
"18 - 19 Bow Street, Dublin 7",Dublin 7,Dublin,595000,No,No
"18 Beechwood, Kinsealy Woods, Chapel Road",,Dublin,405286,No,Yes
"183C Aras Na Cluaine, Yellow Meadows Rd, Clondalkin Dublin 22",Dublin 22,Dublin,185000,No,No
"187 Premier Sq, Finglas Dublin 11, Dublin 11",Dublin 11,Dublin,114000,Yes,No
"19 Laverna Way, Castleknock, Dublin 15",Dublin 15,Dublin,420000,No,No
"2 Carysfort Park, Blackrock, Dublin",,Dublin,715000,No,No
"20 Findlater St, Stoneybatter, Dublin 7",Dublin 7,Dublin,277000,No,No
"24 Silverwood Finnstown Abbey Lucan, Dublin",,Dublin,335000,No,No
"24 Temple Hill, Terenure Road West, Dublin 6W",,Dublin,380000,No,No
"26 The Kilns, Station Rd, Portmarnock",Dublin 13,Dublin,290000,No,No
"266 Marina Village, Malahide, Dublin",,Dublin,160000,Yes,No
"29 Somerton Green, Newcastle Road, Lucan",,Dublin,541850,No,Yes
"294 The Elms, Trimbleston, Goatstown",Dublin 14,Dublin,262000,No,Yes
"30 Trees Rd Lower, Mount Merrion, Dublin",,Dublin,1550000,No,No
"32 Clearwater Court North, Royal Canal Park, Ashtown Dublin 15",Dublin 15,Dublin,278000,No,No
"32 Marian Park, Baldoyle, Dublin 13",Dublin 13,Dublin,380000,No,No
"38 Belleville, Dublin 7, Dublin",Dublin 7,Dublin,410000,No,No
"38 Maple Dr, Carpenterstown Park Castleknock, Dublin 15",Dublin 15,Dublin,395000,No,No
"424 Longboat Quay North, Grand Canal Dock, Dublin 2",,Dublin,343500,No,No
"43 The Holly, Rockfield, Dundrum Dublin 16",Dublin 16,Dublin,649000,No,No
"45 Barnwell Woods, Hansfield, Clonsilla",Dublin 15,Dublin,292952,No,Yes
"47 Oak Ave, Santry, Dublin 9",Dublin 9,Dublin,345000,No,No
"5 Royse Rd, Phibsborough, Dublin 7",Dublin 7,Dublin,570000,No,No
"504 Galloping Green, Stillorgan, Dublin 18",,Dublin,340000,No,No
"54 Collins Ave East, Donnycarney, Dublin 5",Dublin 5,Dublin,328000,No,No
"59A Ardilaun Court, Sybil Hill Road, Raheny",,Dublin,528634,No,Yes
"6 Abbott Drive, Culanor, Upper Glenageary Road",,Dublin,725663,No,Yes
"62 Collins Sq, Benburb St, Dublin 7",Dublin 7,Dublin,210000,Yes,No
"63 Compass Court North, Royal Canal Park, Dublin 15",Dublin 15,Dublin,250000,No,No
"7 The Gate, Millers Glen, Swords",,Dublin,348017,No,Yes
"8 Prospect Dr, Prospect Manor, Rathfarnham Dublin 16",Dublin 16,Dublin,575000,No,No
"8 The Quarry, Carrickhill Road, Portmarnock",,Dublin,250000,No,No
"85 Hillcrest Walk, Lucan, Dublin",,Dublin,300000,No,No
"9 Belarmine View, Belarmine Woods, Stepaside",Dublin 18,Dublin,440528,No,Yes
"9 Fleming Rd, Drumcondra, Dublin 9",Dublin 9,Dublin,275000,No,No
"9 The Crescent, Cois Inbhir, Donabate",,Dublin,650000,No,No
"9 The Pines, Grove House, Milltown Rd Dublin 6",Dublin 6,Dublin,695000,No,No
"Apt 22 Block 1, Gallery Quay, Grand Canal Dock Dublin 2",Dublin 2,Dublin,286000,Yes,No
"Magherablade, Creeslough, Letterkenny",,Dublin,210000,No,No
"No. 5 Alderman Road, Belmont  Aiken'S Village, Stepaside",,Dublin,560000,No,No
"1 Millrace Court, Clonskeagh Rd, Clonskeagh",Dublin 6,Dublin,2425000,No,No
"1 Shackleton Well, Shackleton Park, Lucan",,Dublin,356828,No,Yes
"1 The Richmond, Brunswick St North, Dublin 7",Dublin 7,Dublin,275000,Yes,No
"1 West Park, Tallaght, Village",,Dublin,317500,No,No
"10 Whitecliff, Rathfarnham, Dublin",Dublin 16,Dublin,572500,No,No
"109 Adamstown Way, Adamstown Square, Adamstown",,Dublin,343612,No,Yes
"109 Mill Park, Old Nangor Rd, Clondalkin",Dublin 22,Dublin,220000,No,No
"11 Belarmine View, Stepaside, Dublin 18",,Dublin,440528,No,Yes
"11 Canon Hall, Church St East, Dublin 3",,Dublin,140000,Yes,No
"11 The Hill, Citywest Village, Citywest",Dublin 24,Dublin,312774,No,Yes
"112 Claremont Court, Glasnevin, Dublin 11",Dublin 11,Dublin,390000,No,No
"113 Whitehall Rd, Terenure, Dublin 12",Dublin 12,Dublin,612500,No,No
"118 The Old Distillery, Anne St North, Dublin 7",Dublin 7,Dublin,310000,Yes,No
"13 Oatfield Ave, Clondalkin, Dublin 22",Dublin 22,Dublin,268000,No,No
"13 Rutland Place, North Circular Road, Dublin 1",Dublin 1,Dublin,245000,No,No
"15 Grosvenor Court, Templeogue, Dublin 6W",,Dublin,660000,No,No
"17 Glenaan Road, Larkhill, Whitehall",Dublin 9,Dublin,285000,No,No
"18 Bealing Ave, Bealing Village Tyrrelstown, Dublin 15",Dublin 15,Dublin,217500,No,No
"18 Market Square, Main Street, Newcastle",,Dublin,295154,No,Yes
"19 Newtown Villas, Blackrock, Dublin",,Dublin,465000,No,No
"20 Scribes Court, Lusk, Dublin",,Dublin,120000,Yes,No
"206 Adamstown Avenue, Adamstown Square, Adamstown",,Dublin,229075,No,Yes
"21 Park Terrace South, Belltree, Clongriffin",Dublin 13,Dublin,356828,No,Yes
"23 Balally Park, Dundrum, Dublin 16",Dublin 16,Dublin,685000,No,No
"23 Castlelands, Balbriggan, Dublin",,Dublin,400000,No,No
"23 Crestfield Dr, Whitehall, Dublin",Dublin 9,Dublin,425000,No,No
"23 Ferncarrig Rise, Fernleigh, Kilgobbin Rd Sandyford",Dublin 18,Dublin,525000,No,No
"24 Park Terrace South, Belltree, Clongriffin",Dublin 13,Dublin,365639,No,Yes
"25 Arklow St, Dublin 7, Dublin",Dublin 15,Dublin,350000,No,No
"26 Burnell Square, Northern Cross, Dublin 17",Dublin 17,Dublin,191000,Yes,No
"26 Cooper'S Wood, Chapel Road, Kinsealy",,Dublin,475000,No,No
"28 The Lighthouse Apts, Church Rd, Eastwall Dublin 3",Dublin 3,Dublin,515000,No,No
"29 Castle Lawns, Kilgobbin Woods, Sandyford Dublin 18",Dublin 18,Dublin,325000,No,No
"3 Belclare Crescent, Poppintree, Ballymun Dublin 11",Dublin 11,Dublin,210000,No,No
"3 Diswellstown Court, Castleknock, Dublin",,Dublin,458150,No,Yes
"3 Lissenfield, Rathmines Rd Lower, Rathmines Dublin 6",Dublin 6,Dublin,310000,No,No
"34 Frankfort Park, Dundrum, Dublin 4",Dublin 14,Dublin,630000,No,No
"39 Millrace Rd, Pheonix Park Racecourse, Castleknock Dublin 15",Dublin 15,Dublin,310000,No,No
"4 Lock Keepers Walk, Royal Canal Park, Rathoath Rd  Ashtown",Dublin 15,Dublin,346500,No,No
"4 Maxwell House, Maxwell Rd, Rathgar Dublin 6",Dublin 6,Dublin,330000,No,No
"41 Carnew St, Dublin 7, Dublin",Dublin 7,Dublin,450000,No,No
"42 Ring St, Inchicore, Dublin",Dublin 8,Dublin,240000,No,No
"45 Lanesborough Grove, Charlestown, Finglas",Dublin 11,Dublin,323000,No,No
"5 Charleston Court, Charleston Rd, Ranelagh",Dublin 6,Dublin,385000,No,No
"5 The Courtyard, Stepaside Park, Stepaside Dublin 18",Dublin 18,Dublin,460000,No,No
"53 The Green, Larch Hill, Oscar Traynor Road",,Dublin,210000,No,No
"57 Ardsolus, Old Naas Road, Brownsbarn",,Dublin,317181,No,Yes
"59 Melville Way, Cityside, Finglas Dublin 11",Dublin 11,Dublin,200000,No,No
"59 Monastery Gate Avenue, Clondalkin, Dublin 22",Dublin 22,Dublin,315000,No,No
"6 Barnwell Woods, Hansfield, Dublin 15",Dublin 15,Dublin,317179,No,Yes
"60 Cabinteely Ave, Cabinteely, Dublin 18",Dublin 18,Dublin,515000,No,No
"66 Ravensdale Rd, East Wall, Dublin 3",Dublin 3,Dublin,394000,No,No
"7 Taylor Hill View, Naul Road, Balbriggan",,Dublin,317181,No,Yes
"80 Burleigh Court, Burlington Rd, Dublin 4",Dublin 4,Dublin,332000,No,No
"81 Cherrywood Dr, Clondalkin, Dublin 22",Dublin 22,Dublin,270000,No,No
"86 The Elms, Ridgewood, Swords",,Dublin,348018,No,Yes
"Apartment 13, Hollybrook, Clontarf",,Dublin,313000,No,No
"Fairfiled House, 3A Rathgar Ave, Rathgar",Dublin 6,Dublin,1940000,No,No
"Rosedale Gate Lodge, Quinn'S Road, Dublin 18",,Dublin,200000,No,No
"Russett House, 5 The Sycamores, Grove Rd",,Dublin,1775000,No,No
"1 Mount Bellew Way, Lucan, Dublin",,Dublin,220000,No,No
"1 Mount Eustace Close, Tyrrelstown, Dublin 15",Dublin 15,Dublin,270000,No,No
"1 Woodtown Cottages, Kilakee Rd, Rathfarnham Dublin 16",Dublin 16,Dublin,520000,No,No
"10 Diswellstown Garth, Castleknock, Dublin 15",,Dublin,439648,No,Yes
"10 Susanville Rd, Drumcondra, Dublin 3",Dublin 3,Dublin,413500,No,No
"11 Fernwood Court, Springfield, Tallaght",Dublin 24,Dublin,244000,No,No
"11 The Drive, Woodbrook Glen, Bray",,Dublin,368000,No,No
"115 Hampton Sq, Navan Rd, Dublin 7",Dublin 7,Dublin,237000,Yes,No
"13 Belmont Gardens, Donnybrook, Dublin 4",Dublin 4,Dublin,1072500,No,No
"13 Bessborough Ave, North Strand, Dublin 3",Dublin 3,Dublin,399000,No,No
"13 Park Terrace South, Beltree, Clongriffin",Dublin 13,Dublin,356828,No,Yes
"13 Rialto Cottages, Rialto, Dublin 8",Dublin 8,Dublin,285000,No,No
"130 Pembroke Sq, Upper Grand Canal St, Dublin 4",Dublin 4,Dublin,411000,No,No
"137 Northumberlands, Love Lane, Mount St Dublin 2",Dublin 2,Dublin,380000,No,No
"14 Duncarraig, Sutton, Dublin 13",Dublin 13,Dublin,850000,No,No
"14 Walnut Close, Kingswood, Dublin 24",Dublin 24,Dublin,370000,No,No
"15 Oakley Court, Oakley Rd, Ranelagh Dublin 6",Dublin 6,Dublin,360000,No,No
"156 Gaybrook Lawns, Malahide, Co Dublin",,Dublin,638000,No,No
"16 Ashberry, Finnstown Priory, Lucan",,Dublin,320000,No,No
"16 Lambay Rd, Drumcondra, Dublin 9",Dublin 9,Dublin,590000,No,No
"16 Shandon Rd, Phibsborough, Dublin 7",Dublin 7,Dublin,550000,No,No
"17 Farney Park, Sandymount, Dublin 4",Dublin 4,Dublin,966000,No,No
"17 Grianan Fidh, Aikens Village, Sandyford",Dublin 18,Dublin,300000,No,No
"17 Oldcourt Lodge, Firhouse, Dublin 24",Dublin 24,Dublin,292000,No,No
"17 Park Terrace South, Belltree, Clongriffin",,Dublin,365639,No,Yes
"17 Rahillion Drive, Donabate, Co. Dublin",,Dublin,365638,No,Yes
"177 Malahide Marina Village, Malahide, Dublin",,Dublin,390000,No,No
"18 Brennanstown Court, Brennanstown, Cabinteely Dublin 18",Dublin 18,Dublin,323000,No,No
"182 Beechwood Court, Stillorgan, Dublin",,Dublin,425000,No,No
"19 Dodderbrook Glade, Old Court Road, Ballycullen",Dublin 24,Dublin,387665,No,Yes
"190 Woodfield, Knocklyon, Dublin 16",Dublin 16,Dublin,461500,No,No
"2 Beechwood Gate, Beechwood, Hansfield",Dublin 15,Dublin,334802,No,Yes
"2 Fairyhill, Blackrock, Dublin",,Dublin,582500,No,No
"21 Abbeydale Park, Lucan, Dublin",,Dublin,360000,No,No
"21 Orphen Hill, Blackrock, Dublin",,Dublin,495000,No,No
"22 Delhurst Auenue, Ongar, Dublin 15",Dublin 15,Dublin,291000,No,No
"22 Muckross Park, Perrystown, Dublin 12",Dublin 12,Dublin,505000,No,No
"22A Belgard Sq, West Tallaght, Dublin",Dublin 24,Dublin,220000,No,No
"25 Belton Park Rd, Donnycarney, Dublin 9",Dublin 9,Dublin,386000,No,No
"27 Boroimhe Cherry, Swords, Dublin",,Dublin,278000,No,No
"27 Mellowes Rd, Finglas, Dublin 11",Dublin 11,Dublin,178000,No,No
"28 St Josephs Place, Phibsborough, Dublin 7",Dublin 7,Dublin,320000,No,No
"3 New Haven Court, Balbriggan, County Dublin",,Dublin,180000,No,No
"3 Seapoint Court, Temple Crescent, Monkstown",,Dublin,375000,No,No
"3 Woodside Demense, Aikens Village, Stepaside",,Dublin,590000,No,No
"30 Parkside Crescent, Malahide Road, Balgriffin",Dublin 13,Dublin,390000,No,No
"304 The Park, Clon Brugh, Aikens Village",Dublin 18,Dublin,260000,No,No
"31 The Drive, Seatown Park, Swords",,Dublin,317500,Yes,No
"35 Moylaragh Rd, Balbriggan, Dublin",,Dublin,250000,No,No
"36 Clanree Rd, Donnycarney Dublin 5, Dublin 5",Dublin 5,Dublin,290000,No,No
"39 Fernleigh Dr, Riverwood, Castleknock Dublin 15",Dublin 15,Dublin,323000,No,No
"39 The Oval, Tullyvale, Cabinteely Dublin 18",Dublin 18,Dublin,265000,No,No
"4 Marina Village, Malahide, Co. Dublin",,Dublin,630000,No,No
"4 Westbrook Park, Naul Rd, Balbriggan",,Dublin,275000,No,No
"40 Southern Cross Ave, Kilmainham, Dublin 8",Dublin 8,Dublin,375000,No,No
"414 Grace Park Manor, Drumcondra, Dublin 9",Dublin 9,Dublin,325000,No,No
"42 Palmerstown Ave, Palmerstown, Dublin 20",Dublin 20,Dublin,410500,No,No
"46 Cedarwood Rd, Finglas, Dublin 11",Dublin 11,Dublin,405000,No,No
"47 Chanel Rd, Artane, Dublin 5",Dublin 5,Dublin,345000,No,No
"48 Yellow Walls Rd, Malahide, Dublin",,Dublin,850000,No,No
"5 Library Rd, Shankill, Dublin",Dublin 18,Dublin,355000,No,No
"50 Dartmouth Square, Ranelagh, Dublin 6",Dublin 6,Dublin,1505000,No,No
"59 Dun Saithne Crescent, Flemington Lane, Balbriggan",,Dublin,225000,No,No
"59 The Ash, Park View, Stepaside Dublin 18",Dublin 18,Dublin,225000,No,No
"7 Rockville Woods, Rockville, Glenamuck Road",Dublin 18,Dublin,537445,No,Yes
"73 Kilworth Rd, Drimnagh, Dublin",Dublin 12,Dublin,275000,No,No
"78 Eustace Court, Upper Glenageary Road, Dun Laoghaire",,Dublin,178125,Yes,No
"8 Castle Terrace, Phibsborough, Dublin 7",Dublin 7,Dublin,452000,No,No
"9 Church Ave, S C Rd, Dublin 8",Dublin 8,Dublin,321000,No,No
"Apartment 4 Park House, Baldoyle, Dublin 13",,Dublin,395000,No,Yes
"Apartment No. 43, Ardilaun Court, Sybil Hill  Road",Dublin 5,Dublin,330396,No,Yes
"Apt 21 Block 2 Parklands, Santry Dublin 9, Dublin",Dublin 9,Dublin,225000,No,No
"Apt 30, Reuben Sq, Reuben St Dublin 8",Dublin 8,Dublin,225000,No,No
"Kane'S Meadow, Tubbersool, Balbriggan",,Dublin,475000,No,No
"Unit 15, Ashfield Place, Templeogue Road",,Dublin,528634,No,Yes
"36 Beechlawn Grove, Coolock Dublin 5, Dublin",Dublin 5,Dublin,385000,No,No
"10 St Mochtas Rd, Clonsilla, Dublin",Dublin 15,Dublin,339500,No,No
"12 Park View House, Park Boulevard, Tyrrelstown",,Dublin,218000,No,No
"12 Victoriast, South Circular Rd, Dublin 8",Dublin 8,Dublin,1400000,No,No
"126 Meadow Mount, Churchtown, Dublin 16",Dublin 16,Dublin,565000,No,No
"131 Tymon Cresent, Old Bawn, Tallaght Dublin 24",Dublin 24,Dublin,310000,No,No
"14 Lilys Court, Lilys Way, Ongar Village Dublin 15",Dublin 15,Dublin,251000,No,No
"15 Sefton Hall, Kelston, Foxrock Dublin 18",Dublin 18,Dublin,450000,No,No
"17 Lorcan Green, Santry, Dublin 9",Dublin 9,Dublin,370000,No,No
"18 Terenure Rd West, Terenure, Dublin 6W",,Dublin,875000,No,No
"2 South Dock St, Ringsend, Dublin 4",Dublin 4,Dublin,700000,No,No
"21 Cardy Rock Ave, Balbriggan, Dublin",,Dublin,235000,No,No
"21 The Mills, Old Navan Rd, Castleknock Dublin 15",Dublin 15,Dublin,266500,No,No
"22 Slade Castle Walk, Saggart, Dublin 24",Dublin 24,Dublin,240000,No,No
"23 Phoenix Street, Inchicore, Dublin 8",Dublin 8,Dublin,230000,No,No
"290 The Elms, Trimblestown, Goatstown Road",Dublin 14,Dublin,312775,No,Yes
"33 Arnold Grove, Glenageary, Dublin",,Dublin,795000,No,No
"34 White Pines Court, Stocking Avenue, Rathfarnham",Dublin 16,Dublin,440484,No,Yes
"39 Glasnevin Park, Dublin 11, Dublin",Dublin 11,Dublin,550000,No,No
"39 Wadelai Rd, Glasnevin, Dublin 11",Dublin 11,Dublin,421800,No,No
"4 Griffeen Glen, Lucan, Co. Dublin",,Dublin,235000,No,No
"4 Rathborne Way, Ashtown, Dublin 15",Dublin 15,Dublin,392000,No,No
"4 Shrewsbury Sq, Sandymount Ave, Ballsbridge",Dublin 4,Dublin,730000,No,No
"4 St Assams Rd West, Raheny, Dublin 5",Dublin 5,Dublin,485000,No,No
"40 Carriglea Rise, Firhouse, Dublin 24",Dublin 24,Dublin,410000,No,No
"45 Plunkett Ave, Finglas West Dublin 11, Dublin",Dublin 11,Dublin,225000,No,No
"5 Stralem Court, Onger Park, Ongar",Dublin 15,Dublin,197000,No,No
"50 The Maltings, Bonham St, Dublin 8",Dublin 8,Dublin,207000,No,No
"65 Rollins Villas, Sallynoggin, Dun Laoghaire",,Dublin,338000,No,No
"7 Kilvere Park, Cypress Downs, Templeogue Dublin 6W",,Dublin,463000,No,No
"7 Riversdale Grove Lower, Kimmage Rd, Terenure Dublin 6W",,Dublin,412000,No,No
"76 Abbotstown Ave, Finglas, Dublin 11",Dublin 11,Dublin,150000,No,No
"78 Suncroft Drive, Tallaght, Dublin 24",,Dublin,212500,No,No
"8 Shackleton Links, Shackleton Park, Lucan",,Dublin,321585,No,Yes
"8 Wend Walsh Close, Lusk Village, Lusk",,Dublin,285000,No,No
"82 Newhaven Bay, Flemington Lane, Balbriggan",,Dublin,210000,No,No
"90 Royston, Kimmage Rd West, Dublin",Dublin 12,Dublin,369000,No,No
"Apt 2 Abbeyvale, 215 Botanic Ave, Drumcondra Dublin 9",Dublin 9,Dublin,320000,No,No
"Apt 6 O6, Amiens Sq, Amiens St Dublin 1",Dublin 1,Dublin,325000,No,No
"Bartra, 43 Springhill Ave, Blackrock",Dublin 16,Dublin,502500,No,No
"No 29 Park Avenue, Clongriffin, Dublin 13",Dublin 13,Dublin,425000,No,No
"Site No. 14, Hollywoodrath Drive, Hollywoodrath",Dublin 15,Dublin,345815,No,Yes
"Top Floor Apt 255A Richmond Rd, Fairview, Dublin 3",Dublin 3,Dublin,242000,No,No
"1-10 Ardsolus Orchard, Ardsolus, Old Naas Road",,Dublin,3105727,No,Yes
"1 & 1A The View, Belgard Heights, Tallaght Dublin 24",Dublin 24,Dublin,360000,No,No
"101 Cherryfield Rd, Walkinstown, Dublin 12",Dublin 12,Dublin,556200,No,No
"11 Bellgree Rise, Tyrrelstown, Dublin 15",Dublin 15,Dublin,225000,No,No
"11 Portersgate Crescent, Clonsilla, Dublin 15",Dublin 15,Dublin,426000,No,No
"112 The Links, Donabate, Dublin",,Dublin,380000,No,No
"120 Mountain View Park, Rathfarnham, Dublin 16",Dublin 14,Dublin,330000,No,No
"138 Park Drive Ave, Castleknock, Dublin 15",Dublin 15,Dublin,300000,No,No
"153 Limekiln Rd, Walkinstown Dublin 12, Dublin",Dublin 12,Dublin,330000,No,No
"161 St. Attracta Rd, Cabra, Dublin 7",Dublin 7,Dublin,290000,No,No
"181 Trimbleston, Goatstown Rd, Clonskeagh Dublin 14",Dublin 14,Dublin,572000,No,No
"2 The View, Hunters Run, Clonee",,Dublin,350000,No,No
"25 Knockcullen Park, Templeogue, Dublin 16",Dublin 16,Dublin,590000,No,No
"25 The Oaks, Rockfield, Dundrum",Dublin 16,Dublin,600000,No,No
"3 Cardiffsbridge Ave, Finglas West, Dublin 11",Dublin 11,Dublin,133333,No,No
"31 Corduff Ave, Corduff, Blanchardstown",Dublin 15,Dublin,220000,No,No
"34 Elm Mount Dr, Beaumont, Dublin 9",Dublin 9,Dublin,367500,No,No
"37 Marino Green, Marino, Dublin 3",Dublin 3,Dublin,505000,No,No
"4 Shackleton Well, Shackleton Park, Lucan",,Dublin,352423,No,Yes
"4 Woodbine Rd, Raheny, Dublin 5",Dublin 5,Dublin,450000,No,No
"40 The Park, Kingswood Heights, Tallaght Dublin 24",Dublin 24,Dublin,380000,No,No
"45 Walnut Lawn, Courtlands, Dublin 9",Dublin 9,Dublin,600000,No,No
"47 Castleland Park Way, Balbriggan, Co. Dublin",,Dublin,259911,No,Yes
"48 Aulden Grange, Santry, Dublin 17",Dublin 17,Dublin,346000,No,No
"5 Cameron St, The Coombe, Dublin 8",Dublin 8,Dublin,314000,No,No
"5 Duncarraig, Sutton, Dublin 13",Dublin 13,Dublin,800000,No,No
"5 Hacienda, Wynnsward Dr, Clonskeagh Dublin 14",Dublin 14,Dublin,393000,No,No
"5 Tivoli Terrace North, Dun Laoghaire, Dublin",,Dublin,740000,No,No
"55 The Oaks, Herbert Park, Ballsbridge Dublin 4",Dublin 4,Dublin,490000,No,No
"60 Glenageary Park, Dun Laoghaire, Dublin",,Dublin,655000,No,No
"7 St Marys Park, Walkinstown, Dublin 12",Dublin 12,Dublin,325000,No,No
"8 Cameron Sq, Kilmainham, Dublin 8",Dublin 8,Dublin,521000,Yes,No
"8 The Water Rill, Waterside, Malahide",,Dublin,295000,No,No
"85 Ballygall Crescent, Finglas, Dublin 11",Dublin 11,Dublin,200000,Yes,No
"9 La Touche Court, Rathfarnham, Dublin 16",Dublin 16,Dublin,600000,No,No
"9 The Drive, Hunters Run, Clonee",Dublin 15,Dublin,308000,No,No
"Apt 11, 23 Main St, Clongriffin Dublin 13",Dublin 13,Dublin,295000,No,No
"Apt 30 Fitzwilliam Point, Fitzwilliam Quay, Ringsend Dublin 4",Dublin 4,Dublin,320000,No,No
"Apt 9 The Laurles, Quayside, Balbriggan",,Dublin,185000,No,No
"Block A Apt 106, Hampton Lodge, Gracepark Rd Dublin 9",Dublin 9,Dublin,306500,No,No
"C46 Lansdowne Valley, Drimnagh, Dublin 12",Dublin 12,Dublin,185000,No,No
"Curkeen Hill, Skerries, Dublin",,Dublin,670000,No,No
"Oldtown House, Kilgobbin, Dublin 18",Dublin 18,Dublin,2500000,No,No
"1 Alderpark Court, Tallaght, Dublin 24",Dublin 24,Dublin,205000,No,No
"1 Blackthorn, Kilteel Rd, Rathcoole",Dublin 24,Dublin,295000,No,No
"1 Carrick Court Close, Portmarnock",,Dublin,726873,No,Yes
"1 Dunbo West, Howth, Dublin",,Dublin,965000,No,No
"1 Hampton Wood Court, Hampton Wood, St Margaret'S Road",Dublin 11,Dublin,310132,Yes,Yes
"1 Kenilworth Road, Rathgar, Dublin 6",Dublin 6,Dublin,2400000,No,No
"10 Cnoc Dubh Green, Ballyboughal",,Dublin,466960,No,Yes
"10 Hampton Wood Court, Hampton Wood, St Margaret'S Road",Dublin 11,Dublin,365639,Yes,Yes
"101 Ratoath Ave, Finglas West, Dublin 11",Dublin 11,Dublin,170370,No,No
"11 Bracken Hill, Simmonsridge, Sandyford",Dublin 18,Dublin,188516,No,No
"11 Convent Rd, Dun Laoghaire, Dublin",,Dublin,324000,No,No
"11 White Pines Meadow, White Pines, Stocking Avenue",,Dublin,440476,No,Yes
"111 Grianan Fidh, Aikens Village, Sandyford Dublin 18",Dublin 18,Dublin,291000,No,No
"12 Glen Arm Sq, St Josephs Ave, Drumcondra Dublin 9",Dublin 9,Dublin,340000,No,No
"13 Elder Heath Row, Elder Heath, Kiltipper Road",Dublin 24,Dublin,286344,No,Yes
"13 St Patricks Pk, Stepaside, Dublin 18",Dublin 18,Dublin,430000,No,No
"142 Ridgewood Green, Swords, Dublin",,Dublin,245000,Yes,No
"149 The Crescent, Park West Pointe, Yeats Way Dublin 12",Dublin 12,Dublin,213000,No,No
"15  Barnwell Grove, Hansfield, Dublin  15",Dublin 15,Dublin,333000,No,No
